index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B,fulfilled-by,Customer ID,Payment Method,Return Status,Product Rating,Customer Segment,Platform
13707,402-7816349-8226713,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-L,Top,L,B08N47Z9YZ,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST8679,COD,Not Returned,2,New,App
13708,171-1709153-9061940,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0119,Unknown,Misc,S,B08RYPSVZK,Unknown,1,INR,568.0,BOKAJAN,Unknown,Unknown,False,Merchant,CUST3951,COD,Not Returned,5,New,App
13709,407-5003860-5539505,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0401,Unknown,Western Dress,XS,B09SDXYWYN,Unknown,1,INR,568.0,KORA JAHANABAD,Unknown,Unknown,False,Merchant,CUST9921,Credit Card,Not Returned,5,New,App
13710,407-6664526-4275551,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-XXL,Misc,XXL,B09K3ZR9ZG,Unknown,0,INR,568.0,Unknown,MAHARASHTRA,Unknown,False,Easy Ship,CUST8389,COD,Not Returned,5,New,Web
13711,408-6299671-7861955,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET393,Unknown,Misc,XS,B09QJ3RGB6,Unknown,1,INR,568.0,Unknown,KERALA,IN,False,Merchant,CUST3555,COD,Not Returned,4,New,Mobile
13712,402-0581924-9217949,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,SET363,SET363-KR-NP-M,Misc,M,B09TH8L9PW,Unknown,0,INR,568.0,ROURKELA,Unknown,IN,False,Merchant,CUST2150,COD,Not Returned,5,New,App
13713,404-6417795-9555524,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,Misc,S,B081WX4G4Q,Unknown,0,INR,380.0,Unknown,Unknown,IN,False,Easy Ship,CUST2735,COD,Not Returned,5,New,Mobile
13714,402-5898556-7005910,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Misc,L,B09NQ4XYV9,Unknown,1,INR,597.0,BENGALURU,Unknown,IN,False,Merchant,CUST8931,Credit Card,Not Returned,4,Regular,Web
13715,407-8046414-7545945,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,SET355,Unknown,Misc,S,B09RKD2Z9T,Unknown,0,INR,568.0,THIRUVANANTHAPURAM,Unknown,Unknown,False,Easy Ship,CUST2038,Credit Card,Not Returned,4,New,Web
13716,S02-7568319-2142153,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,J0158,J0158-DR-XL,Misc,XL,B091YR33W5,Unshipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST7369,Credit Card,Not Returned,1,New,Mobile
13717,403-0310702-6352378,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET110,Unknown,Set,L,B0822TBFW3,Shipped,1,INR,568.0,MUMBAI,MAHARASHTRA,Unknown,False,Merchant,CUST8127,Credit Card,Not Returned,5,New,Mobile
13718,S02-9236057-6330320,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,JNE3571,JNE3571-KR-M,Misc,M,B08MXDM9RY,Unshipped,1,INR,568.0,Surat,Unknown,IN,False,Merchant,CUST3912,Credit Card,Not Returned,3,New,Web
13719,S02-3986693-8942048,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST5840,COD,Not Returned,4,New,App
13720,171-2098589-2617144,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET393,Unknown,Misc,S,B09QJ5LYDH,Unknown,1,INR,969.0,DURGAPUR,Unknown,IN,False,Merchant,CUST2242,Credit Card,Not Returned,4,Regular,Mobile
13721,S02-4244793-3107843,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,J0041,J0041-SET-XS,Set,XS,B089G2JV7X,Unshipped,1,INR,568.0,Surat,Gujarat,Unknown,False,Merchant,CUST9964,COD,Not Returned,1,New,Web
13722,S02-7889185-5931306,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,J0012,J0012-SKD-XL,Misc,XL,B0894WY9V7,Unshipped,1,INR,568.0,Unknown,Gujarat,Unknown,False,Merchant,CUST9098,COD,Not Returned,3,New,Web
13723,407-3540613-2813915,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3805,Unknown,Misc,XXL,B09K3ZR9ZG,Unknown,0,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST4412,COD,Not Returned,4,New,Web
13724,408-9779323-7586701,4/22/2022,Shipped,Amazon,Amazon.in,Standard,J0338,J0338-DR-L,Misc,L,B09832FGG4,Shipped,1,INR,0.0,ZIRAKPUR,Unknown,IN,False,Merchant,CUST3499,COD,Not Returned,5,New,Mobile
13725,S02-0764737-6642956,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Unknown,1,INR,568.0,Surat,Unknown,Unknown,False,Merchant,CUST8160,COD,Not Returned,5,New,Mobile
13726,404-2653321-6229953,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-XL,Misc,XL,B09K3XXDMR,Unknown,1,INR,568.0,hyderabad,TELANGANA,IN,False,Merchant,CUST7110,COD,Not Returned,4,New,App
13727,406-5007255-0675537,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,Misc,M,B082W84Q2J,Unknown,1,INR,568.0,GANDHINAGAR,Unknown,Unknown,False,Merchant,CUST4545,COD,Not Returned,3,New,Mobile
13728,403-9467470-6965143,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0093,Unknown,Ethnic Dress,L,B089G291QB,Unknown,1,INR,637.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST2213,COD,Not Returned,5,Regular,Mobile
13729,S02-5277297-0167425,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,J0280,J0280-SKD-XS,Set,XS,B08QGPWMRG,Unshipped,1,INR,568.0,Surat,Unknown,IN,False,Merchant,CUST1418,COD,Not Returned,4,New,Mobile
13730,S02-0652886-4517724,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,SET204,Unknown,Set,XS,B08MYVLBHQ,Unshipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST5960,COD,Not Returned,2,New,Web
13731,408-3501027-8512348,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3401,JNE3401-KR-S,kurta,S,B082W88H1Z,Shipped,1,INR,259.0,Unknown,Unknown,Unknown,False,Merchant,CUST1788,COD,Not Returned,1,New,Web
13732,S02-9542567-5952341,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,BTM030,Unknown,Misc,S,B0845TNXLX,Unshipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST2871,COD,Not Returned,5,New,Mobile
13733,S02-4520403-8992257,4/22/2022,Shipped,Amazon,Non-Amazon,Standard,JNE3311,Unknown,kurta,M,B07SNP2Z5V,Unknown,1,INR,568.0,Surat,Gujarat,IN,False,Merchant,CUST3025,Credit Card,Not Returned,5,New,App
13734,406-0339482-6897173,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3789,Unknown,kurta,S,B09KXPQ1PP,Unknown,1,INR,568.0,Unknown,RAJASTHAN,IN,False,Merchant,CUST7264,Credit Card,Not Returned,3,New,App
13735,403-9804800-6709901,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,Unknown,Set,S,B08XQ98B2Q,Unknown,1,INR,568.0,Unknown,MADHYA PRADESH,IN,False,Merchant,CUST3446,Wallet,Not Returned,2,New,Mobile
13736,408-8289759-3046705,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXXL,Misc,3XL,B08N43MK22,Unknown,1,INR,568.0,pune,MAHARASHTRA,Unknown,False,Merchant,CUST8429,Credit Card,Not Returned,5,New,Web
13737,407-1222518-3581903,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE1998,JNE1998-KR-311-L,Misc,L,B074X9FDR3,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Easy Ship,CUST5823,Credit Card,Not Returned,3,New,Web
13738,408-2984230-5740356,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,Unknown,Misc,M,B0894XH3LN,Shipped,1,INR,654.0,Unknown,MADHYA PRADESH,Unknown,False,Easy Ship,CUST9752,COD,Not Returned,4,Regular,Mobile
13739,405-3163033-9837916,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,Unknown,Set,M,B0894XH3LN,Unknown,1,INR,654.0,Unknown,ASSAM,Unknown,False,Easy Ship,CUST3651,COD,Not Returned,4,Regular,Web
13740,404-3882378-1255503,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Unknown,1,INR,471.0,WestPARASI,UTTAR PRADESH,IN,False,Merchant,CUST1539,COD,Not Returned,1,New,Web
13741,402-1060615-2178756,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET366,SET366-KR-NP-XXL,Set,XXL,B09QJMSLD1,Shipped,1,INR,568.0,JABALPUR,MADHYA PRADESH,Unknown,False,Merchant,CUST7499,COD,Not Returned,3,New,Web
13742,402-2017223-2916313,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,J0339,Unknown,Western Dress,XL,B0982ZDB2S,Unshipped,1,INR,568.0,Unknown,KERALA,Unknown,False,Merchant,CUST5755,Credit Card,Not Returned,5,New,Web
13743,402-3099925-3117961,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,SET098,Unknown,Misc,S,B07X3KSDT3,Unknown,0,INR,568.0,Unknown,UTTAR PRADESH,Unknown,False,Merchant,CUST6959,Credit Card,Not Returned,5,New,Web
13744,403-9662616-2314732,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET246,Unknown,Misc,S,B08W9MM8CG,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST4289,Credit Card,Not Returned,3,New,Mobile
13745,406-8892297-9341969,4/22/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3405,Unknown,kurta,S,B081WX4G4Q,Unknown,1,INR,399.0,Unknown,DELHI,Unknown,False,Merchant,CUST6546,COD,Not Returned,5,New,App
13746,404-7584607-0385107,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,NW031,Unknown,Misc,S,B0928Z44H8,Unknown,1,INR,568.0,Unknown,Gujarat,Unknown,False,Merchant,CUST3758,Wallet,Not Returned,5,New,Web
13747,171-2079384-0376361,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3697,Unknown,kurta,XL,B098112V2V,Shipped,1,INR,568.0,Unknown,RAJASTHAN,Unknown,False,Merchant,CUST6311,Wallet,Not Returned,2,New,Mobile
13748,171-3464505-3897962,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3834,Unknown,Misc,XS,B09Q3HH8TS,Unknown,1,INR,521.0,KODINAR,Unknown,Unknown,False,Merchant,CUST5107,COD,Not Returned,4,Regular,Mobile
13749,403-6415732-7604334,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,Unknown,Misc,XXL,B08XQ8MJZG,Shipped,1,INR,568.0,HYDERABAD,Unknown,IN,False,Merchant,CUST2895,Credit Card,Not Returned,3,New,Web
13750,407-3234634-5361926,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET228,Unknown,Misc,3XL,B09HMVYKV8,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Easy Ship,CUST3500,COD,Not Returned,4,New,Mobile
13751,404-7362997-0849137,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3763,Unknown,Misc,XL,B09K3RC2ZH,Unknown,1,INR,432.0,HYDERABAD,Unknown,Unknown,False,Merchant,CUST3829,COD,Not Returned,4,New,Web
13752,404-7362997-0849137,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3255,Unknown,Misc,XL,B07P5RYJ5T,Unknown,1,INR,487.0,Unknown,Unknown,Unknown,False,Merchant,CUST1047,COD,Not Returned,4,New,Web
13753,404-7362997-0849137,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XL,kurta,XL,B08B3YSLXV,Unknown,1,INR,568.0,HYDERABAD,Unknown,Unknown,False,Merchant,CUST3364,Credit Card,Not Returned,4,New,Web
13754,404-7362997-0849137,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET210,Unknown,Misc,XL,B08RJBQT48,Unknown,1,INR,575.0,HYDERABAD,TELANGANA,Unknown,False,Easy Ship,CUST6666,COD,Not Returned,1,Regular,Web
13755,171-2560424-0986725,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET374,Unknown,Misc,XS,B09NDKGZ6V,Shipped,1,INR,597.0,Unknown,MAHARASHTRA,Unknown,False,Merchant,CUST7458,COD,Not Returned,2,Regular,Web
13756,408-0882304-7337156,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Unknown,1,INR,597.0,Unknown,KARNATAKA,Unknown,False,Merchant,CUST9945,COD,Not Returned,4,Regular,Web
13757,403-3971590-5701117,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET363,Unknown,Misc,XL,B09TH6N96L,Shipped,1,INR,1338.0,Unknown,MADHYA PRADESH,IN,False,Merchant,CUST9177,COD,Not Returned,5,VIP,Web
13758,407-3392902-5382761,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET048,SET048-KR-NP-S,Misc,S,B07MY3KRFZ,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST8630,COD,Returned,5,New,App
13759,408-2701576-6705137,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,J0401-DR-S,Western Dress,S,B09SDYGHX3,Unknown,1,INR,568.0,THANE West,MAHARASHTRA,IN,False,Merchant,CUST8931,COD,Not Returned,3,New,Web
13760,171-0060110-2259572,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3834,Unknown,kurta,XS,B09Q3HH8TS,Unshipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST8058,COD,Not Returned,3,New,Web
13761,402-4134135-5443542,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET302,Unknown,Misc,XXL,B09RKCQ3VW,Shipped,1,INR,939.0,Unknown,Unknown,Unknown,False,Merchant,CUST3802,COD,Not Returned,3,Regular,App
13762,407-0966276-7319505,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XXL,Misc,XXL,B08W8KNCDH,Unknown,1,INR,563.0,Bangalore,Unknown,Unknown,False,Merchant,CUST9594,COD,Not Returned,5,Regular,Web
13763,406-3770644-8025145,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0231,Unknown,Misc,XXL,B08XNDFPP7,Unknown,1,INR,1281.0,Unknown,Unknown,IN,False,Merchant,CUST3086,Credit Card,Not Returned,5,VIP,Mobile
13764,405-9314839-1509147,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3553,JNE3553-KR-L,Misc,L,B08QGL3XH4,Cancelled,0,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST7724,Wallet,Not Returned,3,New,Web
13765,405-8148057-4977148,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3553,JNE3553-KR-XL,Misc,XL,B08QGNW65G,Shipped,1,INR,517.0,HYDERABAD,TELANGANA,Unknown,False,Merchant,CUST7155,COD,Not Returned,1,Regular,Mobile
13766,408-4398679-9803537,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-XXL,Misc,XXL,B0894XKVH3,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Easy Ship,CUST2149,COD,Not Returned,5,New,Web
13767,403-3411476-8149104,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,Unknown,Misc,3XL,B09B2BB99M,Shipped,1,INR,568.0,Unknown,RAJASTHAN,Unknown,False,Merchant,CUST1062,Wallet,Not Returned,5,New,Web
13768,405-2738674-4277134,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3431,Unknown,Misc,XS,B08KS1MS37,Unshipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST4153,COD,Not Returned,5,New,App
13769,403-2510203-1801140,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5029,Unknown,kurta,XL,B08YZ2JMRN,Unknown,1,INR,475.0,Unknown,TAMIL NADU,IN,False,Easy Ship,CUST6938,Credit Card,Not Returned,3,New,Mobile
13770,403-2510203-1801140,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5006,Unknown,kurta,XL,B08YZ2ZXT4,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Easy Ship,CUST1751,COD,Not Returned,4,New,Web
13771,407-1437935-0794768,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3816,Unknown,Misc,XL,B09Q3JRY9C,Unknown,1,INR,521.0,Unknown,Unknown,Unknown,False,Merchant,CUST8776,COD,Not Returned,3,Regular,App
13772,408-6456192-5617164,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,SET324,Unknown,Set,XS,B09NQ4DD29,Unknown,0,INR,568.0,Unknown,Unknown,Unknown,False,Easy Ship,CUST9849,Credit Card,Not Returned,1,New,Mobile
13773,407-1364713-1304318,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,SET355,Unknown,Misc,S,B09RKD2Z9T,Unknown,0,INR,1249.11,THIRUVANANTHAPURAM,Unknown,Unknown,False,Merchant,CUST1700,Credit Card,Not Returned,2,VIP,App
13774,171-5877946-1605100,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XS,Set,XS,B09NDKGZ6V,Unknown,1,INR,597.0,Unknown,Unknown,Unknown,False,Merchant,CUST2540,COD,Not Returned,5,Regular,Web
13775,408-7400808-7585167,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0012,Unknown,Set,M,B0894XYMWS,Unknown,1,INR,568.0,HUBBALLI,Unknown,Unknown,False,Merchant,CUST4032,COD,Not Returned,3,New,Web
13776,407-8468592-8426727,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,Unknown,kurta,M,B098136DNF,Unknown,1,INR,568.0,Unknown,TELANGANA,IN,False,Merchant,CUST7167,Credit Card,Not Returned,4,New,Mobile
13777,403-2951041-4608328,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0126,Unknown,Misc,L,B08TZD5W7J,Unknown,1,INR,568.0,Unknown,ANDHRA PRADESH,Unknown,False,Merchant,CUST7364,COD,Not Returned,5,New,App
13778,406-1052036-3303564,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2171,Unknown,kurta,XL,B079WYDLLS,Shipped,1,INR,568.0,Mumbai,MAHARASHTRA,Unknown,False,Merchant,CUST2983,Credit Card,Not Returned,1,New,Mobile
13779,405-2834272-2625122,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,Unknown,Misc,XXL,B08BFT4ZKX,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST9506,COD,Not Returned,5,New,Web
13780,405-4775632-4890753,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,Unknown,Misc,XS,B09HMY3YLT,Unknown,1,INR,568.0,GIRIDIH,JHARKHAND,Unknown,False,Merchant,CUST6796,COD,Not Returned,4,New,Web
13781,406-2860170-0913929,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET401,Unknown,Misc,L,B09VC5ZGD8,Shipped,1,INR,1186.0,HYDERABAD,TELANGANA,IN,False,Easy Ship,CUST8648,COD,Not Returned,3,VIP,Web
13782,406-4569359-4091515,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET291,Unknown,Misc,3XL,B099NFZJVC,Unknown,1,INR,568.0,Unknown,TAMIL NADU,IN,False,Merchant,CUST8894,Credit Card,Not Returned,3,New,App
13783,403-7024656-5066761,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2049,Unknown,Misc,S,B076HL83ZR,Shipped,1,INR,568.0,Unknown,PUNJAB,IN,True,Easy Ship,CUST3314,COD,Not Returned,1,New,App
13784,403-7702416-6269123,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3468,Unknown,Misc,XXL,B08RP3TP66,Shipped,1,INR,352.0,Unknown,TAMIL NADU,Unknown,False,Merchant,CUST8959,COD,Not Returned,3,New,Web
13785,402-4596049-6576319,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,Unknown,kurta,L,B08B3YN5Y7,Unknown,1,INR,568.0,Unknown,TAMIL NADU,Unknown,False,Merchant,CUST2649,COD,Not Returned,4,New,Web
13786,406-6814507-3675512,4/22/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0401,J0401-DR-XXL,Misc,XXL,B09SDY6ZXQ,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST8700,Wallet,Not Returned,5,New,Mobile
13787,407-7552338-1241166,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3440,Unknown,Misc,S,B081X5WHHT,Unknown,0,INR,568.0,GUWAHATI,Unknown,IN,False,Merchant,CUST7900,Wallet,Not Returned,3,New,Web
13788,171-7867674-1861117,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,J0212,Unknown,Ethnic Dress,XL,B09833VFKC,Unknown,0,INR,753.33,MANDI,Unknown,Unknown,False,Merchant,CUST4800,Credit Card,Not Returned,4,Regular,Mobile
13789,407-5722606-1773165,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE2270,Unknown,Misc,XXL,B07H7DZXJ5,Shipped,1,INR,568.0,Unknown,KERALA,Unknown,False,Merchant,CUST3478,Wallet,Not Returned,5,New,Web
13790,402-5886643-2888324,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3423,Unknown,Misc,XL,B081WRP562,Unknown,0,INR,380.0,Ottapalam,Unknown,Unknown,False,Merchant,CUST8054,COD,Not Returned,4,New,App
13791,171-7756167-8024351,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-L,Misc,L,B08XVQM1LP,Unknown,1,INR,568.0,GREATER NOIDA,UTTAR PRADESH,Unknown,False,Merchant,CUST7059,Wallet,Not Returned,4,New,Mobile
13792,171-1366498-0217120,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET187,Unknown,Set,XL,B08B415N6S,Unknown,1,INR,599.0,Unknown,MAHARASHTRA,Unknown,False,Merchant,CUST9433,COD,Not Returned,4,Regular,App
13793,403-1854414-7199502,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET239,SET239-KR-NP-L,Misc,L,B08TZX4W3Q,Shipped,1,INR,568.0,MODINAGAR,Unknown,Unknown,False,Merchant,CUST7209,COD,Not Returned,5,New,Mobile
13794,406-9980903-6409947,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXXL,Misc,3XL,B08XQBC8FV,Shipped,1,INR,788.0,Unknown,Unknown,IN,False,Merchant,CUST8115,COD,Not Returned,3,Regular,Web
13795,407-9696897-2787505,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-M,Misc,M,B0894YTN3H,Unknown,1,INR,568.0,Unknown,Gujarat,IN,False,Merchant,CUST3256,Wallet,Not Returned,4,New,Mobile
13796,407-9412555-3279533,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,Unknown,Misc,S,B09SDYGHX3,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Easy Ship,CUST4368,Credit Card,Not Returned,5,New,Web
13797,402-3781708-9621918,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3423,Unknown,Misc,XL,B081WRP562,Unknown,0,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST8387,COD,Not Returned,4,New,Web
13798,407-7392845-3753942,4/22/2022,Cancelled,Amazon,Amazon.in,Expedited,J0008,Unknown,Misc,M,B0894YTN3H,Unknown,0,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST9558,Wallet,Not Returned,4,New,Web
13799,406-7164957-1085100,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET282,Unknown,Misc,L,B09CT47S1K,Shipped,1,INR,1099.0,LUCKNOW,Unknown,Unknown,False,Merchant,CUST3827,Credit Card,Not Returned,4,VIP,Web
13800,407-3157306-7085929,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,SET355,Unknown,Set,S,B09RKD2Z9T,Unknown,0,INR,568.0,THIRUVANANTHAPURAM,KERALA,IN,False,Merchant,CUST3487,Credit Card,Not Returned,2,New,Web
13801,402-5958955-4937103,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET385,Unknown,Misc,L,B09K3Z4GHN,Shipped,1,INR,631.0,BHILAI,CHHATTISGARH,IN,False,Easy Ship,CUST4603,COD,Not Returned,4,Regular,Web
13802,406-9450957-9121149,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3634,Unknown,Misc,M,B097ZZR31W,Shipped,1,INR,568.0,Unknown,TAMIL NADU,Unknown,False,Merchant,CUST4521,Credit Card,Not Returned,5,New,Mobile
13803,406-7206982-7653140,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET184,Unknown,Misc,M,B08W9MFDJD,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST5517,Wallet,Not Returned,4,New,Web
13804,407-4018160-0726759,4/22/2022,Cancelled,Merchant,Amazon.in,Standard,SET227,Unknown,Misc,XL,B08P1G6BB1,Unknown,0,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST2643,Wallet,Not Returned,2,New,App
13805,407-3417165-4549117,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXL,Misc,XXL,B08XQ8MJZG,Shipped,1,INR,568.0,Unknown,KERALA,Unknown,False,Merchant,CUST2212,COD,Not Returned,4,New,Mobile
13806,407-6472137-3845142,4/22/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Misc,M,B08B3Z2YY3,Unknown,1,INR,759.0,NAVI MUMBAI,Unknown,Unknown,False,Merchant,CUST8345,COD,Not Returned,3,Regular,Mobile
13807,404-4010923-6415523,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,SET366,Unknown,Set,XXL,B09QJMSLD1,Unknown,1,INR,568.0,JODHPUR,Unknown,Unknown,False,Merchant,CUST5703,COD,Not Returned,3,New,App
13808,406-3571581-7975557,4/22/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3613,Unknown,Misc,L,B08XVFSDR2,Shipped,1,INR,568.0,Unknown,MAHARASHTRA,IN,False,Merchant,CUST6434,COD,Not Returned,3,New,Web
